Spur;Lkw;Lkw_avgSpeed;Pkw;Pkw_avgSpeed;Day_of_week;Hour;Minute
DG72;3;47;9;53;1;13;40
DG73;;;2;67;1;13;40
DG74;7;52;26;56;1;13;40
DG75;9;47;24;48;1;13;40
DG76;;;11;49;1;13;40
DG43;4;47;2;32;1;13;40
DG44;17;3;15;39;1;13;40
DG45;5;38;4;43;1;13;40
DG46;21;41;19;54;1;13;40
DG47;11;47;19;52;1;13;40
DG48;;;2;58;1;13;40
DG49;8;44;5;5;1;13;40
DG40;2;5;8;91;1;13;40
DG41;2;52;1;5;1;13;40
DG42;19;37;13;38;1;13;40
DG82;8;3;17;4;1;13;40
DG83;;;3;45;1;13;40
DG84;2;48;24;51;1;13;40
DG85;8;36;13;44;1;13;40
DG86;2;33;18;37;1;13;40
DG1;;;19;57;1;13;45
DG2;;;3;63;1;13;45
DG3;12;37;43;45;1;13;45
DG4;4;58;25;64;1;13;45
DG5;25;52;48;58;1;13;45
DG6;12;41;22;52;1;13;45
DG7;2;68;28;58;1;13;45
DG8;13;5;2;59;1;13;45
DG9;4;63;39;6;1;13;45
DG10;13;51;14;62;1;13;45
DG12;5;42;9;52;1;13;45
DG13;4;24;7;26;1;13;45
DG14;1;15;3;16;1;13;45
DG27;13;48;12;47;1;13;45
DG28;7;5;5;54;1;13;45
DG33;13;58;19;55;1;13;45
DG34;8;6;6;64;1;13;45
DG31;3;67;8;64;1;13;45
DG32;1;64;14;64;1;13;45
DG37;18;33;9;33;1;13;45
DG38;12;17;5;19;1;13;45
DG39;;;1;11;1;13;45
DG53;2;57;1;58;1;13;45
DG54;6;47;9;51;1;13;45
DG50;13;39;53;49;1;13;45
DG51;15;45;16;5;1;13;45
DG52;16;46;16;51;1;13;45
DG56;17;39;3;4;1;13;45
DG57;5;46;8;51;1;13;45
DG68;4;45;31;59;1;13;45
DG69;6;57;23;63;1;13;45
DG63;18;45;11;51;1;13;45
DG64;;;11;69;1;13;45
DG62;3;34;;;1;13;45
DG58;8;31;15;35;1;13;45
DG59;4;36;47;3;1;13;45
DG60;6;23;3;16;1;13;45
DG61;2;27;13;26;1;13;45
DG70;5;57;9;66;1;13;45
DG71;1;56;7;69;1;13;45
DG72;7;49;18;58;1;13;45
DG73;;;9;69;1;13;45
DG74;4;54;2;61;1;13;45
DG75;7;51;32;51;1;13;45
DG76;;;8;47;1;13;45
DG43;6;4;1;31;1;13;45
DG44;23;35;5;38;1;13;45
DG45;2;32;36;41;1;13;45
DG46;19;46;24;5;1;13;45
DG47;7;46;19;53;1;13;45
DG48;;;22;55;1;13;45
DG49;14;46;6;53;1;13;45
DG40;1;5;3;94;1;13;45
DG41;;;2;51;1;13;45
DG42;17;33;11;39;1;13;45
DG82;8;25;18;37;1;13;45
DG83;1;35;4;31;1;13;45
DG84;1;38;16;49;1;13;45
DG85;6;36;17;46;1;13;45
DG86;1;33;7;35;1;13;45
DG1;4;43;1;57;1;13;50
DG2;2;63;3;74;1;13;50
DG3;14;31;29;36;1;13;50
DG4;5;57;24;59;1;13;50
DG5;17;52;69;55;1;13;50
DG6;16;5;14;56;1;13;50
DG7;2;53;4;59;1;13;50
DG8;17;5;33;5;1;13;50
DG9;5;46;55;46;1;13;50
DG10;2;5;13;62;1;13;50
DG12;6;53;4;71;1;13;50
DG13;2;32;2;41;1;13;50
DG14;2;38;16;36;1;13;50
DG27;9;4;14;41;1;13;50
DG28;1;5;9;51;1;13;50
DG33;7;6;13;63;1;13;50
DG34;6;59;8;61;1;13;50
DG31;6;56;18;63;1;13;50
DG32;1;63;14;63;1;13;50
DG37;14;34;14;36;1;13;50
DG38;13;16;6;19;1;13;50
DG53;1;46;9;53;1;13;50
DG54;7;44;11;59;1;13;50
DG50;8;47;43;52;1;13;50
DG51;12;5;24;56;1;13;50
DG52;1;55;12;62;1;13;50
DG56;13;37;3;28;1;13;50
DG57;5;41;11;53;1;13;50
DG68;3;57;35;62;1;13;50
DG69;2;56;23;64;1;13;50
DG63;14;44;11;54;1;13;50
DG64;;;7;65;1;13;50
DG62;2;34;1;36;1;13;50
DG58;4;31;18;38;1;13;50
DG59;5;23;48;29;1;13;50
DG60;2;29;3;15;1;13;50
DG61;3;28;5;3;1;13;50
DG70;1;51;6;58;1;13;50
DG71;1;49;5;68;1;13;50
DG72;5;49;9;58;1;13;50
DG73;;;3;71;1;13;50
DG74;3;51;14;55;1;13;50
DG75;5;45;15;5;1;13;50
DG76;1;35;9;46;1;13;50
DG43;8;37;;;1;13;50
DG44;18;29;6;28;1;13;50
DG45;3;35;45;39;1;13;50
DG46;22;39;29;47;1;13;50
DG47;7;46;21;51;1;13;50
DG48;1;4;22;58;1;13;50
DG49;9;47;9;49;1;13;50
DG40;1;58;3;67;1;13;50
DG41;;;1;17;1;13;50
DG42;16;33;15;43;1;13;50
DG82;8;27;14;36;1;13;50
DG83;;;1;17;1;13;50
DG84;1;58;16;51;1;13;50
DG85;3;37;12;5;1;13;50
DG86;1;33;18;41;1;13;50
DG1;5;46;1;53;1;13;55
DG2;;;1;62;1;13;55
DG3;19;25;19;25;1;13;55
DG4;5;56;21;62;1;13;55
DG5;22;5;33;58;1;13;55
DG6;19;42;11;43;1;13;55
DG7;4;4;25;54;1;13;55
DG8;23;43;1;58;1;13;55
DG9;3;66;35;55;1;13;55
DG10;15;47;11;59;1;13;55
DG12;6;51;4;56;1;13;55
DG13;12;31;4;42;1;13;55
DG14;5;36;13;42;1;13;55
DG27;12;49;13;58;1;13;55
DG28;3;57;17;59;1;13;55
DG33;1;61;2;75;1;13;55
DG34;6;64;13;66;1;13;55
DG31;4;53;12;66;1;13;55
DG32;18;61;21;63;1;13;55
DG37;14;28;13;33;1;13;55
DG38;11;15;7;16;1;13;55
DG53;4;46;7;56;1;13;55
DG54;8;47;14;52;1;13;55
DG50;13;45;5;47;1;13;55
DG51;13;46;31;54;1;13;55
DG52;1;45;15;61;1;13;55
DG56;11;31;4;25;1;13;55
DG57;9;39;6;35;1;13;55
DG68;1;52;36;6;1;13;55
DG69;1;57;3;64;1;13;55
DG63;9;46;1;6;1;13;55
DG64;2;66;3;63;1;13;55
DG62;1;4;3;49;1;13;55
DG58;7;27;22;41;1;13;55
DG59;2;3;45;38;1;13;55
DG60;6;25;2;12;1;13;55
DG61;6;3;5;34;1;13;55
DG70;7;57;11;6;1;13;55
DG71;1;48;4;72;1;13;55
DG72;5;55;4;61;1;13;55
DG73;;;5;65;1;13;55
DG74;7;51;16;56;1;13;55
DG75;12;49;15;49;1;13;55
DG76;1;39;8;5;1;13;55
DG43;5;45;2;14;1;13;55
DG44;25;32;8;35;1;13;55
DG45;1;39;49;4;1;13;55
DG46;2;46;24;52;1;13;55
DG47;15;49;22;56;1;13;55
DG48;3;5;26;55;1;13;55
DG49;8;46;5;5;1;13;55
DG40;1;56;;;1;13;55
DG41;3;5;1;57;1;13;55
DG42;8;41;11;46;1;13;55
DG82;1;32;12;4;1;13;55
DG83;2;31;2;4;1;13;55
DG84;1;5;13;53;1;13;55
DG85;12;38;9;45;1;13;55
DG86;;;15;39;1;13;55
DG1;5;56;12;59;1;14;0
DG2;1;51;5;65;1;14;0
DG3;11;3;28;37;1;14;0
DG4;2;55;12;66;1;14;0
DG5;13;53;41;56;1;14;0
DG6;24;5;14;51;1;14;0
DG7;;;35;59;1;14;0
DG8;18;48;18;58;1;14;0
DG9;6;63;48;57;1;14;0
DG10;17;51;13;5;1;14;0
DG12;3;43;3;56;1;14;0
DG13;9;37;8;4;1;14;0
DG14;4;28;12;37;1;14;0
DG27;1;46;14;55;1;14;0
DG33;2;63;5;62;1;14;0
DG34;7;45;7;55;1;14;0
DG31;7;61;6;62;1;14;0
DG32;4;69;9;78;1;14;0
DG37;1;33;23;38;1;14;0
DG38;13;18;3;21;1;14;0
DG39;;;1;6;1;14;0
DG53;6;47;7;54;1;14;0
DG54;5;41;14;52;1;14;0
DG50;9;47;52;5;1;14;0
DG51;18;51;18;57;1;14;0
DG52;15;51;12;63;1;14;0
DG56;12;33;2;25;1;14;0
DG57;7;37;17;39;1;14;0
DG68;4;52;35;54;1;14;0
DG69;6;49;21;6;1;14;0
DG63;9;47;4;55;1;14;0
DG64;;;3;66;1;14;0
DG62;2;3;2;46;1;14;0
DG58;8;31;44;21;1;14;0
DG59;;;51;26;1;14;0
DG60;3;33;1;38;1;14;0
DG61;1;38;4;34;1;14;0
DG70;3;57;17;63;1;14;0
DG71;;;6;76;1;14;0
DG72;5;49;9;53;1;14;0
DG73;;;3;62;1;14;0
DG74;6;55;22;57;1;14;0
DG75;1;42;25;42;1;14;0
DG76;1;46;9;45;1;14;0
DG43;15;38;2;36;1;14;0
DG44;18;34;1;9;1;14;0
DG45;6;19;44;31;1;14;0
DG46;14;44;21;51;1;14;0
DG47;1;49;19;57;1;14;0
DG48;;;24;55;1;14;0
DG49;7;5;8;54;1;14;0
DG40;;;8;8;1;14;0
DG41;1;38;1;63;1;14;0
DG42;8;38;16;42;1;14;0
DG82;12;3;6;35;1;14;0
DG83;1;3;3;46;1;14;0
DG84;1;3;14;54;1;14;0
DG85;8;39;14;49;1;14;0
DG86;;;12;38;1;14;0
DG1;3;49;8;54;1;14;5
DG2;;;9;64;1;14;5
DG3;15;32;2;33;1;14;5
DG4;9;57;34;55;1;14;5
DG5;23;44;42;47;1;14;5
DG6;17;51;12;61;1;14;5
DG7;1;43;21;71;1;14;5
DG8;2;49;18;57;1;14;5
DG9;5;62;55;65;1;14;5
DG10;25;47;11;51;1;14;5
DG12;4;49;4;64;1;14;5
DG13;6;31;6;44;1;14;5
DG14;;;16;48;1;14;5
DG27;1;52;21;53;1;14;5
DG28;9;54;5;59;1;14;5
DG33;7;59;7;64;1;14;5
DG34;7;35;19;35;1;14;5
DG31;8;6;13;68;1;14;5
DG32;8;6;25;63;1;14;5
DG37;13;34;12;42;1;14;5
DG38;9;18;4;2;1;14;5
DG53;2;44;7;52;1;14;5
DG54;4;4;21;49;1;14;5
DG50;13;42;42;47;1;14;5
DG51;26;42;17;51;1;14;5
DG52;14;52;23;53;1;14;5
DG56;12;39;2;42;1;14;5
DG57;4;41;7;51;1;14;5
DG68;1;51;23;58;1;14;5
DG69;3;49;35;61;1;14;5
DG63;1;49;5;48;1;14;5
DG64;2;53;7;57;1;14;5
DG62;1;44;1;55;1;14;5
DG58;7;23;44;25;1;14;5
DG59;;;54;25;1;14;5
DG60;5;26;3;15;1;14;5
DG61;2;27;7;27;1;14;5
DG70;12;55;2;64;1;14;5
DG71;;;8;7;1;14;5
DG72;8;49;9;55;1;14;5
DG73;;;4;61;1;14;5
DG74;1;48;3;53;1;14;5
DG75;13;36;3;37;1;14;5
DG76;1;5;5;57;1;14;5
DG43;6;38;5;4;1;14;5
DG44;16;26;5;23;1;14;5
DG45;;;49;28;1;14;5
DG46;19;44;21;44;1;14;5
DG47;12;49;23;56;1;14;5
DG48;2;44;17;54;1;14;5
DG49;8;44;4;6;1;14;5
DG40;2;4;23;86;1;14;5
DG41;;;1;41;1;14;5
DG42;6;4;8;43;1;14;5
DG82;8;28;1;32;1;14;5
DG83;1;28;2;36;1;14;5
DG84;1;53;15;56;1;14;5
DG85;3;37;19;49;1;14;5
DG86;;;22;41;1;14;5
DG1;2;4;6;44;1;14;10
DG2;1;38;5;53;1;14;10
DG3;18;29;2;36;1;14;10
DG4;5;55;28;58;1;14;10
DG5;19;51;57;57;1;14;10
DG6;17;49;9;57;1;14;10
DG7;2;65;22;65;1;14;10
DG8;15;54;35;57;1;14;10
DG9;1;57;63;57;1;14;10
DG10;15;48;21;53;1;14;10
DG12;2;55;6;55;1;14;10
DG13;7;32;7;42;1;14;10
DG14;5;38;33;4;1;14;10
DG27;7;51;12;59;1;14;10
DG28;1;55;17;57;1;14;10
DG33;12;51;16;52;1;14;10
DG34;14;44;13;38;1;14;10
DG31;9;6;9;6;1;14;10
DG32;5;69;21;59;1;14;10
DG37;11;33;5;31;1;14;10
DG38;9;2;5;21;1;14;10
DG39;;;2;13;1;14;10
DG53;3;58;1;52;1;14;10
DG54;6;45;15;53;1;14;10
DG50;16;38;43;38;1;14;10
DG51;17;37;25;46;1;14;10
DG52;9;38;2;45;1;14;10
DG56;16;33;1;45;1;14;10
DG57;9;38;16;49;1;14;10
DG68;6;54;36;54;1;14;10
DG69;7;35;26;59;1;14;10
DG63;7;48;1;57;1;14;10
DG64;;;6;64;1;14;10
DG62;3;35;3;54;1;14;10
DG58;3;23;36;26;1;14;10
DG59;2;15;6;33;1;14;10
DG60;4;34;3;34;1;14;10
DG61;1;29;8;36;1;14;10
DG70;7;51;11;65;1;14;10
DG71;;;15;65;1;14;10
DG72;2;48;12;52;1;14;10
DG73;;;2;69;1;14;10
DG74;5;56;33;6;1;14;10
DG75;5;58;26;61;1;14;10
DG76;1;44;15;46;1;14;10
DG43;7;37;3;46;1;14;10
DG44;22;29;7;26;1;14;10
DG45;2;39;53;32;1;14;10
DG46;15;43;34;46;1;14;10
DG47;8;46;32;57;1;14;10
DG48;2;5;26;56;1;14;10
DG49;7;47;2;63;1;14;10
DG40;1;5;18;74;1;14;10
DG42;12;36;6;38;1;14;10
DG82;4;33;13;39;1;14;10
DG83;;;2;41;1;14;10
DG84;2;4;3;53;1;14;10
DG85;1;38;26;43;1;14;10
DG86;1;38;23;39;1;14;10
DG1;3;44;11;51;1;14;15
DG2;;;7;57;1;14;15
DG3;16;21;24;27;1;14;15
DG4;1;76;31;62;1;14;15
DG5;2;49;74;53;1;14;15
DG6;19;48;11;6;1;14;15
DG7;2;66;14;69;1;14;15
DG8;23;52;14;52;1;14;15
DG9;6;53;6;6;1;14;15
DG10;21;42;14;55;1;14;15
DG12;4;48;3;5;1;14;15
DG13;6;34;4;39;1;14;15
DG14;2;33;8;42;1;14;15
DG27;6;47;17;56;1;14;15
DG28;4;57;9;63;1;14;15
DG33;7;5;29;57;1;14;15
DG34;4;22;5;23;1;14;15
DG31;9;61;15;64;1;14;15
DG32;;;23;52;1;14;15
DG37;11;33;11;41;1;14;15
DG38;6;15;2;19;1;14;15
DG53;2;46;5;56;1;14;15
DG54;1;4;12;55;1;14;15
DG50;1;4;4;46;1;14;15
DG51;17;41;25;51;1;14;15
DG52;6;46;2;53;1;14;15
DG56;12;37;7;38;1;14;15
DG57;8;45;9;43;1;14;15
DG68;4;46;46;56;1;14;15
DG69;1;49;42;58;1;14;15
DG63;5;48;17;62;1;14;15
DG64;1;53;5;58;1;14;15
DG62;5;39;1;3;1;14;15
DG58;9;16;51;25;1;14;15
DG59;5;18;58;24;1;14;15
DG60;5;29;2;2;1;14;15
DG61;1;46;8;31;1;14;15
DG70;6;5;15;6;1;14;15
DG71;2;27;12;65;1;14;15
DG72;1;51;1;57;1;14;15
DG73;;;5;64;1;14;15
DG74;1;45;32;53;1;14;15
DG75;5;45;31;52;1;14;15
DG76;;;5;47;1;14;15
DG43;6;42;3;42;1;14;15
DG44;16;32;9;24;1;14;15
DG45;;;52;36;1;14;15
DG46;19;42;29;48;1;14;15
DG47;9;48;31;54;1;14;15
DG48;1;53;35;54;1;14;15
DG49;6;43;5;53;1;14;15
DG40;4;49;1;141;1;14;15
DG41;;;4;53;1;14;15
DG42;14;35;7;42;1;14;15
DG82;1;24;7;26;1;14;15
DG83;2;22;3;35;1;14;15
DG84;;;6;54;1;14;15
DG85;6;38;11;5;1;14;15
DG86;2;28;17;34;1;14;15
DG1;4;47;13;48;1;14;20
DG2;;;8;54;1;14;20
DG3;17;18;17;17;1;14;20
DG4;7;46;19;56;1;14;20
DG5;18;5;49;52;1;14;20
DG6;16;45;16;54;1;14;20
DG7;;;34;61;1;14;20
DG8;27;5;15;53;1;14;20
DG9;2;48;8;54;1;14;20
DG10;18;48;16;54;1;14;20
DG12;5;42;4;59;1;14;20
DG13;8;33;8;4;1;14;20
DG14;3;39;34;4;1;14;20
DG27;5;45;16;57;1;14;20
DG28;11;56;17;61;1;14;20
DG33;1;53;18;55;1;14;20
DG34;14;46;15;52;1;14;20
DG31;9;61;4;63;1;14;20
DG32;3;64;34;6;1;14;20
DG37;12;28;13;37;1;14;20
DG38;11;15;3;24;1;14;20
DG39;;;1;1;1;14;20
DG53;3;46;8;47;1;14;20
DG54;5;46;11;48;1;14;20
DG50;6;49;45;51;1;14;20
DG51;19;52;2;54;1;14;20
DG52;1;54;14;61;1;14;20
DG56;12;33;7;35;1;14;20
DG57;5;45;8;5;1;14;20
DG68;2;54;31;58;1;14;20
DG69;5;51;31;52;1;14;20
DG63;7;52;9;61;1;14;20
DG64;1;67;3;63;1;14;20
DG62;4;36;1;49;1;14;20
DG58;12;24;46;23;1;14;20
DG59;1;3;8;29;1;14;20
DG60;5;25;;;1;14;20
DG61;2;26;4;35;1;14;20
DG70;2;49;2;61;1;14;20
DG71;;;11;66;1;14;20
DG72;4;47;5;54;1;14;20
DG73;;;4;62;1;14;20
DG74;1;51;3;51;1;14;20
DG75;8;53;28;55;1;14;20
DG76;;;11;48;1;14;20
DG43;5;36;4;41;1;14;20
DG44;15;21;1;22;1;14;20
DG45;5;24;52;3;1;14;20
DG46;2;38;18;48;1;14;20
DG47;8;46;24;52;1;14;20
DG48;3;44;24;53;1;14;20
DG49;8;47;5;53;1;14;20
DG40;1;54;6;7;1;14;20
DG41;1;44;2;47;1;14;20
DG42;1;35;5;39;1;14;20
DG82;7;27;8;37;1;14;20
DG83;;;4;34;1;14;20
DG84;2;45;3;51;1;14;20
DG85;9;33;21;47;1;14;20
DG86;1;31;2;38;1;14;20
DG1;5;48;18;52;1;14;25
DG2;;;1;59;1;14;25
DG3;13;32;17;43;1;14;25
DG4;7;48;36;46;1;14;25
DG5;21;37;67;47;1;14;25
DG6;22;47;18;46;1;14;25
DG7;4;61;26;61;1;14;25
DG8;15;49;28;51;1;14;25
DG9;3;63;56;55;1;14;25
DG10;17;5;12;58;1;14;25
DG12;5;51;1;63;1;14;25
DG13;6;34;8;38;1;14;25
DG14;;;21;42;1;14;25
DG27;2;45;5;59;1;14;25
DG28;5;51;4;54;1;14;25
DG33;5;61;6;61;1;14;25
DG34;2;66;8;69;1;14;25
DG31;4;69;9;7;1;14;25
DG32;1;63;9;65;1;14;25
DG37;11;32;6;32;1;14;25
DG38;11;15;3;16;1;14;25
DG53;6;46;7;5;1;14;25
DG54;11;43;12;5;1;14;25
DG50;12;44;36;46;1;14;25
DG51;17;51;24;55;1;14;25
DG52;15;45;7;57;1;14;25
DG56;6;24;2;1;1;14;25
DG57;8;34;7;51;1;14;25
DG68;2;62;3;62;1;14;25
DG69;1;72;35;65;1;14;25
DG63;7;42;1;58;1;14;25
DG64;;;7;66;1;14;25
DG62;4;31;1;42;1;14;25
DG58;3;21;28;22;1;14;25
DG59;3;13;55;24;1;14;25
DG60;8;22;4;1;1;14;25
DG61;4;37;4;29;1;14;25
DG70;5;53;13;65;1;14;25
DG71;;;14;68;1;14;25
DG72;4;51;16;56;1;14;25
DG73;;;2;56;1;14;25
DG74;6;52;29;58;1;14;25
DG75;12;51;36;52;1;14;25
DG76;;;5;48;1;14;25
DG43;7;41;;;1;14;25
DG44;22;31;8;3;1;14;25
DG45;3;45;53;33;1;14;25
DG46;14;41;27;44;1;14;25
DG47;12;45;24;52;1;14;25
DG48;;;17;52;1;14;25
DG49;13;4;1;49;1;14;25
DG40;4;47;6;54;1;14;25
DG41;1;51;4;45;1;14;25
DG42;14;38;5;44;1;14;25
DG82;1;26;13;35;1;14;25
DG83;1;25;4;42;1;14;25
DG84;1;34;32;51;1;14;25
DG85;1;36;27;45;1;14;25
DG86;;;32;4;1;14;25
DG1;5;49;8;64;1;14;30
DG2;;;5;61;1;14;30
DG3;16;3;15;37;1;14;30
DG4;6;57;32;61;1;14;30
DG5;12;44;64;56;1;14;30
DG6;21;48;13;56;1;14;30
DG7;3;72;21;65;1;14;30
DG8;14;51;33;55;1;14;30
DG9;3;58;74;58;1;14;30
DG10;16;58;13;55;1;14;30
DG12;3;49;3;57;1;14;30
DG13;9;34;12;42;1;14;30
DG14;1;43;38;46;1;14;30
DG27;8;47;6;51;1;14;30
DG28;12;53;5;6;1;14;30
DG33;4;58;5;61;1;14;30
DG34;5;67;13;68;1;14;30
DG31;8;68;16;66;1;14;30
DG32;5;64;12;69;1;14;30
DG37;25;32;13;35;1;14;30
DG38;8;19;3;21;1;14;30
DG53;8;5;9;45;1;14;30
DG54;6;43;12;48;1;14;30
DG50;12;42;49;43;1;14;30
DG51;18;44;3;48;1;14;30
DG52;8;51;5;57;1;14;30
DG56;12;35;7;35;1;14;30
DG57;9;39;13;45;1;14;30
DG68;2;63;4;57;1;14;30
DG69;5;46;37;55;1;14;30
DG63;8;5;11;6;1;14;30
DG64;4;42;5;68;1;14;30
DG62;2;37;1;48;1;14;30
DG58;11;14;42;21;1;14;30
DG59;3;41;53;27;1;14;30
DG60;3;38;2;31;1;14;30
DG61;;;9;32;1;14;30
DG70;7;54;22;63;1;14;30
DG71;3;61;13;71;1;14;30
DG72;1;51;6;56;1;14;30
DG73;1;57;5;59;1;14;30
DG74;12;5;42;54;1;14;30
DG75;13;58;2;59;1;14;30
DG76;2;41;4;43;1;14;30
DG43;12;38;4;45;1;14;30
DG44;2;22;6;17;1;14;30
DG45;7;31;49;29;1;14;30
DG46;16;42;29;46;1;14;30
DG47;14;47;25;5;1;14;30
DG48;2;38;25;55;1;14;30
DG49;7;4;7;58;1;14;30
DG40;3;38;1;26;1;14;30
DG41;3;44;11;48;1;14;30
DG42;2;36;9;4;1;14;30
DG82;7;24;9;36;1;14;30
DG83;;;2;32;1;14;30
DG84;;;32;57;1;14;30
DG85;7;37;29;49;1;14;30
DG86;;;22;39;1;14;30
DG1;6;45;1;62;1;14;35
DG2;;;5;63;1;14;35
DG3;7;23;12;19;1;14;35
DG4;2;48;28;62;1;14;35
DG5;14;47;63;52;1;14;35
DG6;15;55;9;61;1;14;35
DG7;1;85;14;67;1;14;35
DG8;16;56;28;55;1;14;35
DG9;4;65;72;6;1;14;35
DG10;13;5;16;53;1;14;35
DG12;6;5;4;54;1;14;35
DG13;6;35;13;4;1;14;35
DG14;3;33;32;41;1;14;35
DG27;2;51;8;65;1;14;35
DG28;1;58;6;6;1;14;35
DG33;17;58;23;61;1;14;35
DG34;4;6;19;65;1;14;35
DG31;3;61;17;67;1;14;35
DG32;11;63;24;67;1;14;35
DG37;17;27;5;35;1;14;35
DG38;7;14;3;16;1;14;35
DG53;4;58;9;49;1;14;35
DG54;4;48;14;53;1;14;35
DG50;11;33;51;36;1;14;35
DG51;17;47;4;47;1;14;35
DG52;6;46;1;55;1;14;35
DG56;12;26;11;23;1;14;35
DG57;7;37;14;44;1;14;35
DG68;1;58;3;57;1;14;35
DG69;5;53;41;55;1;14;35
DG63;1;52;5;64;1;14;35
DG64;1;55;2;72;1;14;35
DG62;2;39;2;43;1;14;35
DG58;9;14;34;17;1;14;35
DG59;5;33;48;24;1;14;35
DG60;4;33;;;1;14;35
DG61;4;29;2;36;1;14;35
DG70;6;55;2;64;1;14;35
DG71;;;14;7;1;14;35
DG72;3;54;5;55;1;14;35
DG73;;;3;57;1;14;35
DG74;8;46;3;49;1;14;35
DG75;6;53;24;56;1;14;35
DG76;1;51;7;45;1;14;35
DG43;4;3;5;48;1;14;35
DG44;21;34;3;32;1;14;35
DG45;5;41;42;43;1;14;35
DG46;16;41;22;5;1;14;35
DG47;15;42;28;51;1;14;35
DG48;3;73;21;54;1;14;35
DG49;1;42;1;63;1;14;35
DG40;2;39;3;51;1;14;35
DG41;;;7;59;1;14;35
DG42;1;38;4;38;1;14;35
DG82;8;34;7;37;1;14;35
DG84;1;47;36;53;1;14;35
DG85;5;37;36;48;1;14;35
DG86;1;29;29;38;1;14;35
DG1;4;48;16;52;1;14;40
DG2;;;7;57;1;14;40
DG3;9;13;22;13;1;14;40
DG4;1;41;54;55;1;14;40
DG5;19;39;73;43;1;14;40
DG6;2;5;17;58;1;14;40
DG7;1;61;31;65;1;14;40
DG8;19;59;26;56;1;14;40
DG9;5;57;69;58;1;14;40
DG10;17;52;11;58;1;14;40
DG12;1;62;4;64;1;14;40
DG13;11;35;9;43;1;14;40
DG14;3;37;26;46;1;14;40
DG27;21;49;24;48;1;14;40
DG28;7;51;3;59;1;14;40
DG33;1;59;7;6;1;14;40
DG34;9;62;14;66;1;14;40
DG31;6;62;1;64;1;14;40
DG32;8;72;17;68;1;14;40
DG37;3;31;15;35;1;14;40
DG38;13;16;1;2;1;14;40
DG53;1;46;21;46;1;14;40
DG54;8;4;18;45;1;14;40
DG50;9;43;57;41;1;14;40
DG51;17;4;31;4;1;14;40
DG52;7;48;6;49;1;14;40
DG56;1;18;1;2;1;14;40
DG57;11;4;15;4;1;14;40
DG68;2;57;42;62;1;14;40
DG69;4;55;47;62;1;14;40
DG63;9;48;7;58;1;14;40
DG64;2;47;4;63;1;14;40
DG62;2;28;8;48;1;14;40
DG58;3;13;26;12;1;14;40
DG59;2;13;2;15;1;14;40
DG60;5;29;3;35;1;14;40
DG61;2;27;7;21;1;14;40
DG70;8;55;22;62;1;14;40
DG71;2;55;25;67;1;14;40
DG72;6;47;6;54;1;14;40
DG73;;;2;66;1;14;40
DG74;5;45;49;53;1;14;40
DG75;13;48;22;51;1;14;40
DG76;;;3;46;1;14;40
DG43;5;32;1;3;1;14;40
DG44;25;26;3;27;1;14;40
DG45;4;19;53;29;1;14;40
DG46;15;34;21;3;1;14;40
DG47;19;36;16;5;1;14;40
DG48;3;52;26;5;1;14;40
DG49;11;42;5;71;1;14;40
DG40;1;53;;;1;14;40
DG41;2;42;1;54;1;14;40
DG42;25;31;12;28;1;14;40
DG82;7;33;5;28;1;14;40
DG83;2;36;1;49;1;14;40
DG84;1;44;23;57;1;14;40
DG85;13;37;28;46;1;14;40
DG86;;;2;38;1;14;40
DG1;3;49;1;54;1;14;45
DG2;;;7;59;1;14;45
DG3;11;35;14;35;1;14;45
DG4;1;59;21;65;1;14;45
DG5;17;52;51;59;1;14;45
DG6;16;54;16;62;1;14;45
DG7;2;51;23;69;1;14;45
DG8;2;43;15;48;1;14;45
DG9;5;44;63;51;1;14;45
DG10;24;45;14;55;1;14;45
DG12;8;49;4;56;1;14;45
DG13;1;32;12;4;1;14;45
DG14;3;37;36;4;1;14;45
DG27;4;54;22;63;1;14;45
DG28;11;59;4;64;1;14;45
DG33;5;58;9;66;1;14;45
DG34;7;64;26;64;1;14;45
DG31;1;63;13;68;1;14;45
DG32;9;63;31;62;1;14;45
DG37;23;32;6;28;1;14;45
DG38;15;17;;;1;14;45
DG53;1;57;8;53;1;14;45
DG54;2;5;21;53;1;14;45
DG50;11;34;44;36;1;14;45
DG51;19;37;2;35;1;14;45
DG52;11;38;8;46;1;14;45
DG56;8;23;6;14;1;14;45
DG57;8;35;15;5;1;14;45
DG68;3;54;34;55;1;14;45
DG69;5;56;4;57;1;14;45
DG63;11;46;1;56;1;14;45
DG64;3;44;5;65;1;14;45
DG62;2;32;16;37;1;14;45
DG58;6;14;23;1;1;14;45
DG59;5;13;26;15;1;14;45
DG60;6;2;2;14;1;14;45
DG61;2;23;19;32;1;14;45
DG70;8;49;27;59;1;14;45
DG71;2;64;24;66;1;14;45
DG72;7;41;7;54;1;14;45
DG73;;;3;61;1;14;45
DG74;12;43;61;39;1;14;45
DG75;5;58;2;57;1;14;45
DG76;;;7;49;1;14;45
DG43;5;51;1;55;1;14;45
DG44;24;26;6;31;1;14;45
DG45;3;25;52;26;1;14;45
DG46;22;44;31;45;1;14;45
DG47;11;49;25;54;1;14;45
DG48;;;37;57;1;14;45
DG49;11;44;4;51;1;14;45
DG40;;;6;66;1;14;45
DG41;1;43;2;56;1;14;45
DG42;23;31;4;37;1;14;45
DG82;7;24;1;35;1;14;45
